what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.perspectives.showPerspective",1335808166305
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.perspectives.showPerspective",1335808166305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335808166338
activated,perspective,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.CPerspective",1335808171315
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335808171319
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1335808176245
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335808218562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335808265748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335808279193
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335808335083
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335808339309
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335808373765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335808377227
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335808389755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335808397929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335808398811
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335808411380
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1335808412480
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1335808412484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335808412503
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335808417945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335808423337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335808423407
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335808423461
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335808426912
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335808427742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335808433888
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335808434074
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335808436568
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1335808443059
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1335808448381
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1335808448476
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1335808448502
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1335808469796
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1335808469897
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1335808469915
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1335808492802
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1335808492820
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1335808503405
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1335808503485
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1335808503500
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1335808540193
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1335808540211
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1335808567570
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1335808567589
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335808589984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335808765661
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335808766914
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335808809714
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335808810373
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335810224950
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335810228402
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335810237886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335810243152
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335810251538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335810257486
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335810260917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335810261001
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335810261024
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335810268909
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335810284290
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335810290547
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335810305356
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335810311413
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335810311665
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335810311683
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335810313008
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335810314866
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335810319226
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335810321496
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335810321743
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335810324455
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1335810328991
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335810331428
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335810332988
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335810335546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335810335757
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335810346771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335810348278
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335810390388
started,bundle,org.eclipse.equinox.p2.ui,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.ui",1335810397915
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1335810398078
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.help.aboutAction",1335810425935
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335810425958
started,bundle,org.eclipse.linuxtools.cdt.libhover,1.1.0.201202152032,"org.eclipse.linuxtools.cdt.libhover",1335810428492
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1335810445728
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335810499579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335811891140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335811892565
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335811895006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335811895913
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335811896756
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335812029031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335943707187
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335943707520
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335943709045
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335943710940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335943715937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335943717763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335943782240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335943783525
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335944153599
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335944155446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335944192277
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335944192627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335944196345
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335944199633
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335944358966
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335944359284
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335944366159
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335944367102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335944379555
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335944380062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335944380676
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335944381625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335944383417
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335944384726
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335944396322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335944397193
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335944415736
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335944418015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335944420518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335944424728
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335944603830
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335944605102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335946698330
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1335946716715
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1335946717289
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1335946717583
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1335946717663
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1335946723119
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1335946736783
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1335946736859
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1335946736879
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335946749629
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335946785252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335946785607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335946785611
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335946799853
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.properties",1335946807521
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335946807551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335946866532
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.excludeCommand",1335946884679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335946884702
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335946892612
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.excludeCommand",1335946897390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335946897415
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335946906400
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.excludeCommand",1335946911923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335946911944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335946936852
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335946939905
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335946944939
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335946945180
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335946959157
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335946959728
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335946973283
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335946973954
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335946989704
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1335946991292
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1335946991292
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335946991313
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1335946994709
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1335946994790
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1335946994811
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1335947007128
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947007622
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947012073
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947022939
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1335947024083
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1335947024083
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947024101
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947026971
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1335947028217
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1335947028217
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947028245
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947031583
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1335947032704
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1335947032705
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947032723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947036354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947041069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947044507
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947046096
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947052907
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947059907
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947064773
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947067613
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947067646
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947067673
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947071514
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1335947103577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947103606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947114652
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1335947174074
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947174103
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947184063
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947184779
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947189019
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1335947215289
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947215321
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947216033
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947217939
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947221670
error,log,,,"Error reading configuration",1335947249244
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1335947263555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947263583
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947270817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947271963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947276565
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1335947322825
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947322852
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947333966
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947334323
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947340690
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenDebugConfigurations",1335947364682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947364710
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947383942
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947415298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947416112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947419494
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947429249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947430687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947431381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947435023
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947441958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947442211
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947442227
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1335947443644
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947443666
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947446077
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947447853
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947448541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947450577
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947455256
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947457262
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947461552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947466173
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947473342
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947474931
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947479643
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947480606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947502414
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947505513
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947575187
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947641641
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1335947653988
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1335947654014
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1335947654046
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1335947656489
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1335947656503
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1335947656566
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335947671479
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.exit",1335947672080
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1335947672171
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1335947672173
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1335947672194
